level_1,level_1_desc,level_2,level_2_desc,level_3,level_3_desc,level_4,level_4_desc,level_5,level_5_desc,leaf,leaf_desc
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73293,Corp MKTG alloc BU3
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73294,Corp MKTG alloc APAC
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73295,Corp MKTG alloc MX
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73297,Corp MKTG all BU2 WE
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73298,Corp MKTG BU1 Pure
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XNE73299,Mkt BBDO invoices
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),XNE73500,President International CPG
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),XNE73501,CEO
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),XNE73810,WSO Merisant
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73910,Finance Switz.
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73911,IMEA FIinance
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73912,WE Finance
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73915,International FP&A
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73916,Global FP&A
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73920,Audit fees Swit
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73925,Finance Brazil
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73926,Finance Venezuela
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XNE73950,Pension ajust
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),XNE74101,Legal Services
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),XNE74125,Legal Venezuela
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),XNE74150,REGULATORY
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),XNE74600,NE Incentives GI adm
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),XNE74616,Global FP&A Incentiv
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),XNE74711,IT Switzerland
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),XNE74712,IT IMEA
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),XNE74713,IT APAC
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_Tax,Tax (A08),XNE74800,Sw1 Tax costs
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),XNE75000,Doubtful Debt Swissc
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),XNE75009,Doubtful Debt EMEA
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),XNE75010,Prov Doubtful EMEA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_OtherGandA,Other General and Administrative,CC_OthAdmin,Other Administration Expense (A21),XNE75201,WHT royalty income
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_ResrchNewProdDev,Research and New Product Development,CC_RandD,Research and Development (TCH & T01),XNE76011,Technical
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_ResrchNewProdDev,Research and New Product Development,CC_RandD,Research and Development (TCH & T01),XNE76700,Neuchatel R&D
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XNL61000,Outfreight Netherlan
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XNL63601,Samples NL
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktResearch,Market Research (M04),XNL72110,Market Research
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Samples,Samples Expense (M09),XNL72300,samples promo
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_VariableSell,Variable Selling (M19),XNL72710,Commission NL
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_RelationMktg,Relationship Marketing (M07),XNL73301,Consumer/relations
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XNL73321,Marketing Netherland
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XNO61001,Freight Norway
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XNO73322,Marketing Norway
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XNZ61000,Freight New Zealand
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XNZ65500,Obsolescence New Zealand
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XPH60000,Freight Philippines
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XPH61000,Philippine Freight
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XPH65500,PHILIPPINE SCRAPPING
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),XPH67900,PPV - PH
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),XPH72000,Marketing admin PH
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XPH73282,Marketing Philippines
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XPT61000,Freight Portugal
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XPT65500,Obsolecence
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),XPT72000,Marketing Admin
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktResearch,Market Research (M04),XPT72100,Market Research
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XPT73321,Promotions Portugal
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XPY61000,Paraguay Freight
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XPY73321,Promotions Paraguay
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XSA61000,Freight Saudi
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XSA65500,SLOB Saudi
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktResearch,Market Research (M04),XSA72110,Marketing Research
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSA73321,Marketing Saudi
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XSE61001,Freight Sweden
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSE73322,Marketing Sweden
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XSG60000,Freight Singapor
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XSG61000,Freight Singapore
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),XSG62500,Repacking costs SG
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XSG63601,Other costs SG
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XSG65500,Obsolescence Singapore
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSG73321,PROMO - ASPARTA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSG73323,PROMO - STEVIA - SG
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSG73324,PROMO - GOLD - SG
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XSS61000,Freight Oth. SSA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XSS73321,Marketing Oth. Sub. Sah. Africa
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XTH60000,Freight Thailand
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XTH73321,Marketing Thailand
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XTR61000,Freight Turkey
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XTR65500,SLOB Turkey
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XTW61000,Freight Taiwan
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XTW63601,OTHERS COST TW
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XTW65500,Obsolescence Taiwan
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XUS60000,FREIGHT FOR US
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XUS65500,Obsolecence US
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XUY61000,Urugay Freight
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XUY73321,Marketing Uruguay
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XVE60000,Freight Venezuela
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XVE63601,Other cost Venezuela
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),XVE72500,Sales manager Venezuela
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),XVN60100,Inbound costs VN
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XVN61000,Freight Vietnam
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XVN63601,Other cost Vietnam
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XVN65500,Obsolecence Vietnam
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XVN73321,PROMO - ASPARTA - VN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XVN73323,PROMO  STEVIA VN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XVN73324,PROMO - GOLD - VN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),XVN73326,PROMO - 3-IN-1 - VN
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),XZA61000,Freight ZA
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),XZA63601,Other cost ZA
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),XZA65500,Obsolecence
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),XZA67910,Manual  PPV ZA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktResearch,Market Research (M04),XZA72110,Market Research RSA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Advertising,Advertising (M06),XZA72410,Advertising RSA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),XZA72510,Sales Admin South SA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_PR,Public Relations (M05),XZA73010,Public Relations RSA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),XZA73227,Misc Marketing RSA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",XZA73910,South Africa finance
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),XZA74101,LEGAL SERVICES SA
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),ZAR61001,FREIGHTS LIQUID
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),ZAR61002,FREIGHTS POWDERS
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),ZAR61003,FREIGHTS TABLETS
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),ZAR61010,FREIGHTS TO EXPORT
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),ZAR62001,WAREHOUSING LIQUID
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),ZAR62002,WAREHOUSING POWDERS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),ZAR62003,WAREHOUSING TABLETS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),ZAR62010,WAREHOUSING INTL
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_CurrencyAPM,Currency gain/loss on APM purchases (C20),ZAR63600,TAX TO PERU
