database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2103,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2104,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2105,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2106,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2109,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2115,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2117,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2118,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2121,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2122,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2124,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2127,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2128,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2200,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-2201,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-5091,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-5094,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6500-5130,TransformOneToOne,Contribution Exp,6610010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2040,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2050,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2055,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2058,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2059,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2060,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2061,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2062,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2063,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2088,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2101,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2102,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2103,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2104,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2105,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2106,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2109,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2115,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2117,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2118,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2121,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2122,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2124,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2127,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2128,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2200,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-2201,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5001,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5002,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5004,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5007,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5091,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5094,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6510-5130,TransformOneToOne,Bank Fees,6610140,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2040,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2050,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2055,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2058,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2059,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2060,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2061,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2062,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2063,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2088,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2101,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2102,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2103,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2104,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2105,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2106,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2109,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2115,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2117,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2118,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2121,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2122,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2124,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2126,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2127,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2128,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2200,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-2201,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5001,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5002,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5004,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5005,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5006,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5090,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5091,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5094,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6520-5130,TransformOneToOne,Education Exp,6210150,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2040,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2050,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2055,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2058,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2059,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2060,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2061,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2062,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2063,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2088,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2101,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2102,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2103,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2104,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2105,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2106,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2109,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2115,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2117,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2118,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2121,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2122,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2124,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2127,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2128,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2200,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-2201,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-5091,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-5094,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6540-5130,TransformOneToOne,Enviro Exp,6610070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2040,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2050,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2055,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2058,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2059,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2060,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2061,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2062,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2063,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2088,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2101,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2102,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2103,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2104,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2105,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2106,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2109,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2115,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2117,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2118,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2121,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2122,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2124,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2127,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2128,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2200,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-2201,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-5091,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-5094,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6550-5130,TransformOneToOne,Alarm System,6310070,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6600-2128,TransformOneToOne,Emission,6310020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2040,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2050,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2055,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2058,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2059,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2060,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2061,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2062,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2063,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2088,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2100,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2101,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2102,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2103,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2104,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2105,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2106,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2109,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2115,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2117,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2118,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2121,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2122,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2124,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2127,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2128,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2200,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2201,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2500,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2626,TransformOneToOne,CC Alloc,6610090,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6720-2706,TransformOneToOne,CC Alloc,6610090,false,
